Country,LOCODE,Name,NameWithoutDiacritics,Subdivision,Function,IATA,Latitude,Longitude
CN,CN NIG,Nanning Pt,Nanning Pt,GX,1-------,,,
CN,CN NSA,Nansha Pt,Nansha Pt,GD,1-------,,22.75,113.58333333333333
CN,CN NTG,Nantong,Nantong,JS,1234----,,32.016666666666666,120.85
CN,CN NNX,Nanxi,Nanxi,SC,1-------,,,
CN,CN NXI,Nanxiang,Nanxiang,GX,1-------,,,
CN,CN ZNZ,Naozhou,Naozhou,GD,1-------,,20.916666666666668,110.58333333333333
CN,CN NEG,Neigang,Neigang,GD,1-------,,23.1,113.41666666666667
CN,CN NSY,Nianshanyapojiao,Nianshanyapojiao,GD,1-------,,,
CN,CN NCA,Nicha,Nicha,AH,1-------,,,
CN,CN NBO,Ningbo,Ningbo,ZJ,12-4----,,29.866666666666667,121.55
CN,CN NBG,Ningbo Pt,Ningbo Pt,ZJ,1-------,,29.916666666666668,121.66666666666667
CN,CN NDE,Ningde,Ningde,FJ,1-------,,,
CN,CN NMI,Ningming,Ningming,GX,1-------,,,
CN,CN NKL,Niuguling,Niuguling,GD,1-------,,,
CN,CN NTN,Niutoushan,Niutoushan,AH,1-------,,,
CN,CN NUD,Nudao,Nudao,SD,1-------,,36.38333333333333,120.86666666666666
CN,CN PZO,Paizhou,Paizhou,HB,1-------,,,
CN,CN PAJ,Panjin,Panjin,LN,1-------,,41.11666666666667,122.05
CN,CN PNT,Pantang,Pantang,HB,1-------,,,
CN,CN PLI,Penglai Pt,Penglai Pt,SD,1-------,,37.8,120.75
CN,CN PZE,Pengze,Pengze,JX,1-------,,,
CN,CN PKO,Pikou,Pikou,LN,1-------,,,
CN,CN PIL,Pingle,Pingle,GX,1-------,,,
CN,CN PGN,Pingnan,Pingnan,GX,1-------,,,
CN,CN PSH,Pingsha,Pingsha,GD,1-------,,,
CN,CN PXM,Pingshaxinmatou,Pingshaxinmatou,GD,1-------,,22.1,113.16666666666667
CN,CN PTN,Pingtan,Pingtan,FJ,123-----,,25.5,119.71666666666667
CN,CN PGZ,Pingzhou,Pingzhou,GD,1-------,,23.033333333333335,113.2
CN,CN PJS,Pizhou,Pizhou,JS,1-------,,34.333333333333336,118.01666666666667
CN,CN PJO,Pojiao,Pojiao,GZ,1-------,,,
CN,CN PDG,Pudong/Shanghai,Pudong/Shanghai,SH,1-3-----,,31.233333333333334,121.5
CN,CN PDX,Pudongxinqu Pt,Pudongxinqu Pt,SH,1-------,,,
CN,CN PQI,Puqi,Puqi,ZJ,1-------,,,
CN,CN PQA,Puqian,Puqian,HI,1-------,,,
CN,CN PUT,Putian,Putian,FJ,1----6--,,24.433333333333334,119.01666666666667
CN,CN PXI,Puxi,Puxi,ZJ,1-------,,,
CN,CN PYG,Puyang,Puyang,41,123--6--,,35.7,115.0
CN,CN QJO,Qiangjiao,Qiangjiao,ZJ,1-------,,,
CN,CN QSN,Qianshan/Zhuhai,Qianshan/Zhuhai,GD,1-3--6--,,22.233333333333334,113.51666666666667
CN,CN QAW,Qianwan,Qianwan,SD,1-3-----,,36.05,120.21666666666667
CN,CN LJQ,Qianyu,Qianyu,FJ,1-------,,26.2,119.51666666666667
CN,CN QKE,Qike,Qike,HL,1-------,,,
CN,CN QMN,Qimen,Qimen,ZJ,1-------,,,
CN,CN QDL,Qindeli,Qindeli,HL,1-------,,,
CN,CN QIN,Qingdao,Qingdao,SD,12-45---,,36.05,120.31666666666666
CN,CN QDG,Qingdao Pt,Qingdao Pt,SD,1-------,,,
CN,CN QGG,Qingge,Qingge,HI,1-------,,,
CN,CN QIG,Qingguji / Shangqiu,Qingguji / Shangqiu,41,1----6--,,34.68333333333333,115.76666666666667
CN,CN QHE,Qinghe,Qinghe,HL,1-------,,,
CN,CN QJI,Qingjiang,Qingjiang,ZJ,1-------,,,
CN,CN QLN,Qinglan Pt,Qinglan Pt,HI,1-------,,19.55,110.81666666666666
CN,CN QGS,Qingshi,Qingshi,JL,1-------,,41.36666666666667,126.51666666666667
CN,CN QSE,Qingshuihe/Shenzhen,Qingshuihe/Shenzhen,GD,1----6--,,,
CN,CN QYA,Qingyang,Qingyang,JS,1-------,,,
CN,CN QGY,Qingyuan,Qingyuan,GD,1-------,,23.7,113.01666666666667
CN,CN SHP,Qinhuangdao Pt,Qinhuangdao Pt,HE,1-------,,39.916666666666664,119.58333333333333
CN,CN QJG,Qinjiang,Qinjiang,GX,1-------,,,
CN,CN QZH,Qinzhou,Qinzhou,GX,123-----,,,
CN,CN SAJ,Qinzhoushajing,Qinzhoushajing,GX,1-------,,,
CN,CN QSA,Qisha Pt,Qisha Pt,GX,1-------,,21.583333333333332,108.46666666666667
CN,CN QXT,Qixingtai,Qixingtai,HB,1-------,,,
CN,CN QZO,Qizhou,Qizhou,HB,1-------,,,
CN,CN QUG,"Quangang,Quanzhou","Quangang,Quanzhou",FJ,123--6--,,25.133333333333333,118.91666666666667
CN,CN QZL,Quanzhou,Quanzhou,FJ,1-------,,24.933333333333334,118.6
CN,CN QKU,Qukou,Qukou,HI,1-------,,,
CN,CN JDR,Quxi,Quxi,GD,1-------,,23.583333333333332,116.43333333333334
CN,CN ROH,Raohe,Raohe,HL,1-------,,46.8,134.0
CN,CN RPG,Raoping,Raoping,GD,1-3-----,,23.666666666666668,117.0
CN,CN RZH,Rizhao,Rizhao,SD,123-----,,35.38333333333333,119.53333333333333
CN,CN RGA,Rong'an,Rong'an,GX,1-------,,,
CN,CN RCG,Rongcheng,Rongcheng,SD,1-3-----,,37.15,122.38333333333334
CN,CN RCH,Rongcheng,Rongcheng,HB,1-------,,,
CN,CN RGC,Rongcheng,Rongcheng,GD,1-------,,,
CN,CN RJG,Rongjiang,Rongjiang,GZ,1-------,,,
CN,CN ROQ,Rongqi Pt,Rongqi Pt,GD,1-------,,22.783333333333335,113.26666666666667
CN,CN RSI,Rongshui,Rongshui,GX,1-------,,,
CN,CN RUG,Rugao,Rugao,JS,123-----,,,
CN,CN RIA,Ruian,Ruian,ZJ,1----6--,,,
CN,CN RAG,Ruichang,Ruichang,JX,1-------,,,
CN,CN RJN,Runjiang,Runjiang,JS,1-------,,,
CN,CN WHR,Rushan,Rushan,SD,1-------,,,
CN,CN RSN,Rushankou,Rushankou,SD,1-------,,,
CN,CN SIQ,Saiqi,Saiqi,FJ,1-------,,26.966666666666665,119.68333333333334
CN,CN SBM,Sanbaimen,Sanbaimen,,1-------,,,
CN,CN SBU,Sanbu Pt,Sanbu Pt,GD,1-------,,,
CN,CN SDP,Sandouping,Sandouping,HB,1-------,,,
CN,CN SAA,Sanhua,Sanhua,HB,1-------,,,
CN,CN SIG,Sanjiang,Sanjiang,JS,1-------,,,
CN,CN PTS,Sanjiangkou,Sanjiangkou,FJ,1-------,,,
CN,CN SAM,Sanming / Shanming Shi,Sanming / Shanming Shi,35,1----6--,,26.233333333333334,117.61666666666666
CN,CN SRG,Sanrong,Sanrong,GD,1----6--,,,
CN,CN SNS,Sansha,Sansha,FJ,1-------,,26.933333333333334,120.21666666666667
CN,CN NHS,Sanshan pt,Sanshan pt,GD,1-------,,,
CN,CN SJQ,Sanshui,Sanshui,GD,1-------,,23.166666666666668,112.86666666666666
CN,CN SYA,Sanya Pt,Sanya Pt,HI,1-------,,33.78333333333333,120.25
CN,CN SNA,Sanyang,Sanyang,JS,1-------,,,
CN,CN SZA,Sanzao,Sanzao,GD,1-3-----,,22.05,113.35
CN,CN SZO,Sanzhou,Sanzhou,HB,1-------,,,
CN,CN NDS,Shacheng,Shacheng,FJ,1-------,,26.65,119.51666666666667
CN,CN SAT,Shadi,Shadi,GD,1-------,,21.6,112.78333333333333
CN,CN SEZ,Shahezi,Shahezi,HL,1-------,,,
CN,CN SHO,Shajiao,Shajiao,GD,1-------,,,
CN,CN SGH,Shanghai,Shanghai,SH,12345---,,31.233333333333334,121.48333333333333
CN,CN SHG,Shanghai Pt,Shanghai Pt,SH,1-------,,30.633333333333333,122.06666666666666
CN,CN SGU,Shangyu,Shangyu,ZJ,1-3--6--,,30.0,120.86666666666666
CN,CN SXJ,Shanshan,Shanshan,XJ,1-34----,,42.86666666666667,90.16666666666667
CN,CN STG,Shantou,Shantou,GD,123-----,,23.416666666666668,116.76666666666667
CN,CN SAW,Shanwai,Shanwai,ZJ,1----6--,,28.05,121.2
CN,CN SWE,Shanwei,Shanwei,GD,123-----,,22.783333333333335,115.35
CN,CN HSC,Shaoguan New Pt,Shaoguan New Pt,GD,1-------,,24.8,113.61666666666666
CN,CN SPA,Shapa,Shapa,GD,1-------,,21.5,111.48333333333333
CN,CN SAP,Shaping,Shaping,GX,1-------,,,
CN,CN SSN,Shashan,Shashan,ZJ,1-------,,,
CN,CN SSG,Shashangang,Shashangang,44,1-3-----,,,
CN,CN STI,Shatian,Shatian,GD,1-------,,22.916666666666668,113.6
CN,CN SHT,Shating,Shating,GD,1-3--6--,,23.05,113.43333333333334
CN,CN SYC,Shayuchong,Shayuchong,GD,1-------,,,
CN,CN SHK,Shekou Pt,Shekou Pt,GD,1-------,,22.483333333333334,113.91666666666667
CN,CN SNH,Shenhu,Shenhu,FJ,1-------,,24.616666666666667,118.66666666666667
CN,CN SQN,Shenquan,Shenquan,GD,1-------,,,
CN,CN SNW,Shenwan,Shenwan,GD,1-------,,,
CN,CN SNZ,Shenzhen,Shenzhen,GD,12345---,,22.55,114.11666666666666
CN,CN SZP,Shenzhen Pt,Shenzhen Pt,GD,1-------,,22.5,113.88333333333334
CN,CN SEY,Sheyang,Sheyang,JS,1-------,,33.766666666666666,120.25
CN,CN SBH,Shibahe,Shibahe,AH,1-------,,,
CN,CN SHD,Shidao Pt,Shidao Pt,SD,1-------,,36.86666666666667,122.43333333333334
CN,CN SIJ,Shijing,Shijing,FJ,1-------,,24.616666666666667,118.43333333333334
CN,CN SJJ,Shijingjiaoxin,Shijingjiaoxin,GD,1-------,,,
CN,CN SJO,Shijitou,Shijitou,HB,1-------,,,
CN,CN SJU,Shijiu Pt,Shijiu Pt,SD,1-------,,36.36666666666667,119.55
CN,CN SLG,Shiliugang,Shiliugang,GD,1-------,,,
CN,CN SLO,Shilou,Shilou,GD,1-3--6--,,23.016666666666666,113.5
CN,CN ZSM,Shima,Shima,FJ,1-------,,,
CN,CN SPI,Shipai,Shipai,AH,1-3-----,,30.316666666666666,116.65
CN,CN XSP,Shipu,Shipu,ZJ,1-------,,29.483333333333334,121.85
CN,CN SHQ,Shiqi,Shiqi,GD,1-------,,,
CN,CN PNY,Shiqiao,Shiqiao,GD,1-------,,22.95,113.36666666666666
CN,CN SIP,Shiqu Pt,Shiqu Pt,SH,1-------,,,
CN,CN SHH,Shishi,Shishi,FJ,1-3-----,,24.733333333333334,118.63333333333334
CN,CN STB,Shitoubu Pt,Shitoubu Pt,GX,1-------,,21.583333333333332,109.55
CN,CN SAN,Shiwan,Shiwan,GD,1-3-----,,23.0,113.08333333333333
CN,CN SWI,Shiwei,Shiwei,NM,1-------,,51.3,119.91666666666667
CN,CN SYG,Shiyang,Shiyang,AH,1-------,,,
CN,CN SIU,Shizhu,Shizhu,CQ,1-------,,,
CN,CN SSP,Shuangshui,Shuangshui,GD,1-------,,,
CN,CN SDG,Shuidong Pt,Shuidong Pt,GD,1-------,,21.516666666666666,111.0
CN,CN SIK,Shuikou,Shuikou,GD,1-------,,22.233333333333334,110.93333333333334
CN,CN SUD,Shunde Pt,Shunde Pt,GD,1-------,,22.833333333333332,113.25
CN,CN SHL,Shuolong,Shuolong,GX,1-------,,22.8,106.8
CN,CN SJT,Sijitun,Sijitun,23,1-------,,,
CN,CN SKS,Sikuaishi,Sikuaishi,LN,1-------,,39.28333333333333,122.56666666666666
CN,CN SYM,Simao,Simao,YN,1-------,,22.8,100.96666666666667
CN,CN SOG,Songgai,Songgai,CQ,1-------,,,
CN,CN SGJ,Songjiang,Songjiang,SH,1-------,,31.016666666666666,121.23333333333333
CN,CN SMN,Songmen,Songmen,ZJ,1-------,,,
CN,CN SON,Songxia Pt,Songxia Pt,FJ,1-------,,25.683333333333334,119.58333333333333
CN,CN SZK,Songzikou,Songzikou,HB,1-------,,,
CN,CN SBN,Suibin,Suibin,HL,1-------,,47.3,131.85
CN,CN CFF,Suidong,Suidong,HL,1-------,,,
CN,CN SNN,Suining,Suining,SC,1-------,,30.533333333333335,105.53333333333333
CN,CN SIZ,Suizhong,Suizhong,LN,1-------,,,
CN,CN SUW,Sunwu,Sunwu,HL,1------B,,49.416666666666664,127.31666666666666
CN,CN SZH,Suzhou,Suzhou,JS,1---56--,SZV,31.316666666666666,120.61666666666666
CN,CN SZG,Suzhou Pt,Suzhou Pt,JS,1-------,,,
CN,CN TAC,Taicang Pt,Taicang Pt,JS,1-------,,31.45,121.1
CN,CN TJG,Taijiang,Taijiang,FJ,1-3--6--,,26.083333333333332,119.5
CN,CN TAP,Taiping,Taiping,GD,1-------,,21.033333333333335,110.16666666666667
CN,CN TPK,Taipingkou,Taipingkou,HB,1-------,,,
CN,CN TPW,Taipingwan,Taipingwan,LN,1-------,,37.266666666666666,119.83333333333333
CN,CN TIS,Taishan,Taishan,GD,1-------,,,
CN,CN TZO,Taizhou,Taizhou,JS,1-3-----,,32.483333333333334,119.9
CN,CN TZU,Taizhou,Taizhou,JS,123-----,,32.5,119.9
CN,CN TAZ,Taizhou Pt,Taizhou Pt,ZJ,1-------,,,
CN,CN TNO,Tanggou,Tanggou,AH,1-------,,,
CN,CN TGG,Tanggu,Tanggu,TJ,1-------,,39.016666666666666,117.65
CN,CN TJA,Tangjia,Tangjia,GD,1-------,,,
CN,CN TGS,Tangshan Pt,Tangshan Pt,HE,1-------,,39.6,118.18333333333334
CN,CN QNH,Tanmen,Tanmen,HI,1-------,,19.233333333333334,110.46666666666667
CN,CN YKU,Taokou,Taokou,AH,1-------,,,
CN,CN TXI,Tengxian,Tengxian,GX,1-------,,,
CN,CN TID,Tiandong,Tiandong,GX,1-------,,,
CN,CN TNJ,Tianjin,Tianjin,TJ,12345---,,39.03333333333333,117.2
CN,CN TNG,Tianjin Pt,Tianjin Pt,TJ,1-------,,38.983333333333334,117.75
CN,CN TXG,Tianjin Xingang Pt,Tianjin Xingang Pt,TJ,1-------,,38.983333333333334,117.7
CN,CN TBS,Tianjinbaoshuiqu,Tianjinbaoshuiqu,TJ,1-------,,,
CN,CN TIY,Tianyang,Tianyang,GX,1-------,,,
CN,CN TZE,Tianzhen,Tianzhen,HB,1-------,,,
CN,CN BHT,Tieshan,Tieshan,GX,1-------,,,
CN,CN TOH,Tonghe,Tonghe,HL,1-------,,,
CN,CN TOJ,Tongjiang,Tongjiang,HL,1-------,,47.65,132.5
CN,CN TOL,Tongling,Tongling,AH,123-----,,30.933333333333334,117.8
CN,CN TXZ,Tongxiang,Tongxiang,ZJ,1-3-----,,30.633333333333333,120.56666666666666
CN,CN TOX,Tongxing,Tongxing,AH,1-------,,,
CN,CN TOZ,Tongzhao,Tongzhao,ZJ,1-------,,,
CN,CN TFG,Tuanfeng,Tuanfeng,HB,1-------,,,
CN,CN TJD,Tuojidao,Tuojidao,SD,1-------,,,
CN,CN TQO,Tuqiao,Tuqiao,AH,1-------,,,
CN,CN WIG,Waigang,Waigang,SH,1-------,,,
CN,CN WGQ,Waigaoqiao Pt,Waigaoqiao Pt,SH,1-------,,,
CN,CN WIH,Waihai,Waihai,GD,1-------,,22.583333333333332,113.13333333333334
CN,CN WJG,Wangjiang,Wangjiang,AH,1-------,,,
CN,CN WAS,Wanshan Pt,Wanshan Pt,GD,1-------,,21.933333333333334,113.71666666666667
CN,CN WAX,Wanxian,Wanxian,CQ,1-------,,,
CN,CN WAZ,Wanzai,Wanzai,GD,1-------,,22.183333333333334,113.51666666666667
CN,CN WZH,Wanzhou,Wanzhou,CQ,1-------,,,
CN,CN WEF,Weifang,Weifang,SD,1234----,,36.71666666666667,119.1
CN,CN WEI,Weihai,Weihai,SD,1--45---,,37.516666666666666,122.11666666666666
CN,CN WEH,Weihai Dashuipo Apt,Weihai Dashuipo Apt,SD,1--45---,,,
CN,CN WEG,Weihai Pt,Weihai Pt,SD,1-------,,37.5,122.16666666666667
CN,CN WIT,Weitou,Weitou,FJ,1-------,,24.533333333333335,118.6
CN,CN WYK,Weiyuankou,Weiyuankou,HB,1-------,,,
CN,CN LMG,Wenling Longmen Port,Wenling Longmen Port,ZJ,1----6--,,28.416666666666668,121.98333333333333
CN,CN WSH,Wenshan,Wenshan,YN,1-3-----,,23.366666666666667,104.25
CN,CN WNZ,Wenzhou,Wenzhou,ZJ,1234----,,,
CN,CN WZO,Wenzhou Pt,Wenzhou Pt,ZJ,1-------,,28.016666666666666,120.65
CN,CN WUC,Wu Chong Kou,Wu Chong Kou,GD,1-3-----,,23.083333333333332,113.41666666666667
CN,CN WHU,Wuchuan,Wuchuan,GD,1-3-----,,21.45,110.75
CN,CN NHN,Wuhan,Wuhan,HB,12-45---,,30.583333333333332,114.28333333333333
CN,CN WHG,Wuhan Pt,Wuhan Pt,HB,1-------,,,
CN,CN WHE,Wuhe,Wuhe,GD,1-------,,,
CN,CN WHI,Wuhu,Wuhu,AH,123-----,,31.316666666666666,118.36666666666666
CN,CN WJI,Wujin,Wujin,JS,1-------,,,
CN,CN WUK,Wukan,Wukan,GD,1-------,,22.85,115.65
CN,CN WSA,Wusha,Wusha,AH,1-------,,,
CN,CN WSN,Wushan,Wushan,CQ,1-------,,,
CN,CN WUG,Wusong Pt,Wusong Pt,SH,1-------,,3.2,121.48333333333333
CN,CN WXS,Wuxi,Wuxi,JS,1--4-6--,,31.566666666666666,120.3
CN,CN WXA,Wuxuan,Wuxuan,GX,1-3-----,,,
CN,CN WXP,Wuxue Pt,Wuxue Pt,HB,1-------,,,
CN,CN WYP,Wuyapao,Wuyapao,HL,1-------,,,
CN,CN WUZ,Wuzhou,Wuzhou,GX,123-----,,23.483333333333334,111.33333333333333
CN,CN XDJ,Xiadaiji,Xiadaiji,JL,1-------,,,
CN,CN XIH,Xiahai,Xiahai,GD,1-------,,,
CN,CN XUA,Xiahua,Xiahua,GD,1-3-----,,,
CN,CN FQX,Xialong,Xialong,FJ,1-------,,25.7,119.38333333333334
CN,CN XAM,Xiamen,Xiamen,FJ,12-45---,,24.45,118.1
CN,CN XMG,Xiamen Pt,Xiamen Pt,FJ,1-------,,24.35,118.2
CN,CN XIA,Xian,Xian,SN,12-456--,,34.28333333333333,108.95
CN,CN XAN,"Xiang'an, Xiamen","Xiang'an, Xiamen",FJ,1----6--,,24.633333333333333,118.25
CN,CN XGK,Xiangkou,Xiangkou,AH,1-------,,,
CN,CN XSI,Xiangshui,Xiangshui,JS,1-3-----,,,
CN,CN XTA,Xiangtan,Xiangtan,HN,1-3-----,,27.85,112.9
CN,CN XAG,Xianguojilugang,Xianguojilugang,SN,123-56--,,,
CN,CN XXY,Xiangyu Terminal/ Xiamen,Xiangyu Terminal/ Xiamen,FJ,1-3--6--,,27.1,120.31666666666666
CN,CN XZI,Xiangzhi,Xiangzhi,FJ,1-------,,24.766666666666666,118.76666666666667
CN,CN XGZ,Xiangzhou,Xiangzhou,GD,1-3-----,,,
CN,CN XZU,Xiangzhou,Xiangzhou,GX,1-------,,,
CN,CN XNG,Xianing,Xianing,HN,1-------,,,
CN,CN XTN,Xiantan,Xiantan,SC,1-3-----,,29.333333333333332,104.88333333333334
CN,CN XCI,Xiaochi,Xiaochi,HB,1-------,,,
CN,CN XCU,Xiaocuo Pt,Xiaocuo Pt,FJ,1-------,,25.2,119.95
CN,CN XHO,Xiaohudao,Xiaohudao,GD,1-------,,23.083333333333332,113.43333333333334
CN,CN XJB,Xiaojiangba,Xiaojiangba,AH,1-------,,,
CN,CN XAO,Xiaolan,Xiaolan,GD,1-------,,22.666666666666668,113.21666666666667
CN,CN XOT,Xiaotang,Xiaotang,GD,123-----,,23.083333333333332,112.98333333333333
CN,CN XAS,Xiashan,Xiashan,GD,1-------,,,
CN,CN XYN,Xiaying,Xiaying,SD,1-------,,,
CN,CN ZXZ,Xiazhai,Xiazhai,FJ,1-------,,,
CN,CN XCG,Xichong Pt,Xichong Pt,GD,1-------,,,
CN,CN XTI,Xidi,Xidi,GD,1-------,,,
CN,CN XEX,Xiexu,Xiexu,GX,1-------,,,
CN,CN XIJ,Xijiang,Xijiang,GX,1-------,,21.283333333333335,114.86666666666666
CN,CN XLS,Xiliangshan,Xiliangshan,AH,1-------,,,
CN,CN XHT,Xilin Hot,Xilin Hot,NM,1-------,,43.96666666666667,116.03333333333333
CN,CN SHX,Xinan,Xinan,GD,1-------,,,
CN,CN LSX,Xincun,Xincun,SD,1-------,,18.5,110.01666666666667
CN,CN XID,Xindi,Xindi,HB,1-------,,,
CN,CN XDI,Xindian,Xindian,HL,1-------,,,
CN,CN XDU,Xindu,Xindu,GX,1-------,,,
CN,CN XIP,Xingang,Xingang,AH,1-------,,,
CN,CN XGA,Xingang,Xingang,GD,1-------,,23.033333333333335,113.1
CN,CN XCE,Xingcheng,Xingcheng,LN,1-------,,,
CN,CN XGD,Xingdong,Xingdong,HL,1-3--6-B,,47.916666666666664,130.85
CN,CN XHK,Xinhekou,Xinhekou,HB,1-------,,,
CN,CN DMX,Xinhuan,Xinhuan,GD,1-------,,,
CN,CN XIN,Xinhui Pt,Xinhui Pt,GD,1-------,,22.533333333333335,113.01666666666667
CN,CN XIK,Xinkai,Xinkai,HB,1-------,,,
CN,CN XNA,Xinsha,Xinsha,GD,1-3-----,,22.983333333333334,113.53333333333333
CN,CN XIT,Xintang Pt,Xintang Pt,GD,1-------,,23.116666666666667,113.61666666666666
CN,CN XNI,Xinxing,Xinxing,JS,1-------,,,
CN,CN CNX,Xinxu,Xinxu,GD,1-------,,,
CN,CN ING,Xinyang,Xinyang,HA,1-------,,32.13333333333333,114.05
CN,CN XYI,Xinying,Xinying,HI,1-3-----,,19.733333333333334,109.28333333333333
CN,CN XTO,Xitou,Xitou,GD,1-------,,21.65,111.78333333333333
CN,CN XUL,Xiulin,Xiulin,HB,1-------,,,
CN,CN XYG,Xiuyu Pt,Xiuyu Pt,FJ,1-------,,25.233333333333334,118.95
CN,CN XUM,Xuanmen,Xuanmen,ZJ,1-------,,,
CN,CN XEO,Xueao,Xueao,ZJ,1-------,,,
CN,CN XJD,Xuejiadao,Xuejiadao,SD,1-------,,,
CN,CN XTZ,Xuetangzhou,Xuetangzhou,HB,1-------,,,
CN,CN XUK,Xunke,Xunke,HL,1-------,,49.55,128.46666666666667
CN,CN YBG,Yabagou,Yabagou,LN,1-------,,,
CN,CN YJC,Yangjiachang,Yangjiachang,HB,1-------,,,
CN,CN YJI,Yangjiang,Yangjiang,GD,123-----,,21.833333333333332,111.96666666666667
CN,CN YGK,Yangkou,Yangkou,SD,1-------,,,
CN,CN YKG,Yangkou Pt,Yangkou Pt,JS,1-------,,32.55,121.4
CN,CN YLI,Yangli,Yangli,GZ,1-------,,,
CN,CN YMD,Yangmadao,Yangmadao,SD,1-------,,,
CN,CN YPE,Yangpeng,Yangpeng,AH,1-------,,,
CN,CN YPG,Yangpu Pt,Yangpu Pt,HI,1-------,,19.7,109.2
CN,CN YSA,Yangshan,Yangshan,ZJ,1-------,,,
CN,CN YSN,Yangshan,Yangshan,GD,1-------,,,
CN,CN YSO,Yangshuo,Yangshuo,GX,1-------,,,
CN,CN YGX,Yangxi,Yangxi,HB,1-------,,,
CN,CN YXT,Yangxifengtou,Yangxifengtou,GD,1-------,,,
CN,CN YNG,Yangzhong,Yangzhong,JS,1-3-----,,32.21666666666667,119.81666666666666
CN,CN YZH,Yangzhou,Yangzhou,JS,1234----,,32.38333333333333,119.43333333333334
CN,CN YJA,Yanjia,Yanjia,GZ,1-------,,,
CN,CN YAT,Yantai,Yantai,SD,123456--,,37.46666666666667,121.38333333333334
CN,CN YTG,Yantai Pt,Yantai Pt,SD,1-------,,37.55,121.41666666666667
CN,CN YTN,Yantian,Yantian,GD,123--6--,,22.6,114.3
CN,CN YGO,Yaogou,Yaogou,AH,1-------,,,
CN,CN YJP,Yaojia Pt,Yaojia Pt,HB,1-------,,,
CN,CN YIB,Yibin,Yibin,SC,1-------,,,
CN,CN YCG,Yichang Pt,Yichang Pt,HB,1-------,,,
CN,CN YCA,Yingchuan,Yingchuan,JS,1-------,,,
CN,CN YGD,Yingde,Yingde,GD,1-------,,,
CN,CN LJY,Yingzai,Yingzai,GD,1-------,,21.616666666666667,110.28333333333333
CN,CN YIK,Yinkou,Yinkou,LN,1234----,,40.65,122.21666666666667
CN,CN YXS,Yixing,Yixing,JS,1-3-----,,,
CN,CN YIZ,Yizheng,Yizheng,JS,1-3-----,,32.266666666666666,119.16666666666667
CN,CN YGN,Yongan,Yongan,ZJ,1-------,,,
CN,CN YFU,Yongfu,Yongfu,GX,1-3-----,,24.983333333333334,109.98333333333333
CN,CN YLO,Yonglong,Yonglong,JS,1-------,,,
CN,CN YNN,Yongning,Yongning,GX,1-------,,,
CN,CN YTI,Yongtai,Yongtai,GD,1-------,,,
CN,CN YSH,Yuanshi,Yuanshi,HB,1-------,,,
CN,CN YHG,Yuecheng,Yuecheng,GD,1-------,,,
CN,CN YLA,Yuelai,Yuelai,HL,1-------,,,
CN,CN YYA,Yueyang,Yueyang,HN,1-3--6--,,29.366666666666667,113.1
CN,CN YUH,Yuhuan,Yuhuan,ZJ,1-------,,28.133333333333333,121.23333333333333
CN,CN YYP,Yuyue Pt,Yuyue Pt,HB,1-------,,,
CN,CN YZU,Yuzhu,Yuzhu,GD,1-3-----,,23.1,113.41666666666667
CN,CN ZAG,Zhanghu,Zhanghu,AH,1-------,,,
CN,CN ZJB,Zhangjiabian,Zhangjiabian,GD,1-3--6--,,22.55,113.45
CN,CN WHZ,Zhangjiabu,Zhangjiabu,SD,1-------,,,
CN,CN ZJG,Zhangjiagang,Zhangjiagang,JS,1-------,,31.866666666666667,120.53333333333333
CN,CN ZGS,Zhangshan,Zhangshan,JS,1-3-----,,34.11666666666667,118.31666666666666
CN,CN ZGW,Zhangwan,Zhangwan,FJ,1-------,,26.7,119.58333333333333
CN,CN ZZH,Zhangzhou,Zhangzhou,FJ,123-----,,24.516666666666666,117.65
CN,CN ZNG,Zhanjiang Pt,Zhanjiang Pt,GD,1-------,,21.083333333333332,110.5
CN,CN ZDO,Zhaodong,Zhaodong,HL,123--6--,,46.06666666666667,125.98333333333333
CN,CN ZHG,Zhaogang,Zhaogang,AH,1-3-----,,32.55,116.63333333333334
CN,CN ZPI,Zhaoping,Zhaoping,GD,1-------,,,
CN,CN ZQG,Zhaoqing,Zhaoqing,GD,123-----,,23.05,112.45
CN,CN ZHY,Zhaoyuan,Zhaoyuan,HL,1-3-----,,,
CN,CN ZPO,Zhapo,Zhapo,GD,1-------,,21.566666666666666,111.85
CN,CN ZPK,Zhapoyouku,Zhapoyouku,GD,1-------,,,
CN,CN ZPU,Zhapu Pt,Zhapu Pt,ZJ,1-------,,30.583333333333332,121.08333333333333
CN,CN ZEL,Zhelin,Zhelin,GD,1-------,,23.583333333333332,117.1
CN,CN ZHI,Zhenhai Pt,Zhenhai Pt,ZJ,1-------,,,
CN,CN ZHE,Zhenjiang,Zhenjiang,JS,1234----,,32.18333333333333,119.45
CN,CN ZXI,Zhexiang,Zhexiang,GZ,1-------,,,
CN,CN ZCG,Zhicheng,Zhicheng,HB,1-------,,,
CN,CN ZSN,Zhongshan,Zhongshan,GD,123-----,,22.516666666666666,113.36666666666666
CN,CN ZGT,Zhongtang,Zhongtang,GD,1-------,,23.083333333333332,113.65
CN,CN ZXN,Zhongxian,Zhongxian,CQ,1-------,,,
CN,CN ZQJ,Zhouqujia,Zhouqujia,AH,1-------,,,
CN,CN ZOS,Zhoushan,Zhoushan,ZJ,123-----,,,
