chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
312,Mistral,Attr Prompting,9,0.0,0.03960026800632477,0.9603997319936752
313,Mistral,Attr Prompting,7,0.0,0.009222865104675293,0.9907771348953247
314,Mistral,Attr Prompting,6,0.0,0.03938710689544678,0.9606128931045532
315,Mistral,Attr Prompting,8,0.0,0.09603554010391235,0.9039644598960876
316,Mistral,Attr Prompting,6,0.134284982085228,0.7,0.16571501791477203
317,Mistral,Attr Prompting,7,0.0,0.12544801831245422,0.8745519816875458
318,Mistral,Attr Prompting,4,0.9802246247418225,0.01977537525817752,0.0
319,Mistral,Attr Prompting,4,0.0,0.06410354375839233,0.9358964562416077
320,Mistral,Attr Prompting,5,0.11575969457626345,0.4157596945762634,0.46848061084747317
321,Mistral,Attr Prompting,9,0.0,0.05875846743583679,0.9412415325641632
322,Mistral,Attr Prompting,10,0.0,0.06865106523036957,0.9313489347696304
323,Mistral,Attr Prompting,10,0.0,0.006165683269500732,0.9938343167304993
324,Mistral,Attr Prompting,3,0.0,0.11846929788589478,0.8815307021141052
325,Mistral,Attr Prompting,8,0.08444967269897463,0.2844496726989746,0.6311006546020508
326,Mistral,Attr Prompting,4,0.0,0.02973318099975586,0.9702668190002441
327,Mistral,Attr Prompting,4,0.08271936476230624,0.2827193647623062,0.6345612704753876
328,Mistral,Attr Prompting,4,0.13114518821239474,0.7,0.16885481178760528
329,Mistral,Attr Prompting,4,0.9567619580775499,0.043238041922450066,0.0
330,Mistral,Attr Prompting,8,0.05866218507289889,0.25866218507289884,0.6826756298542023
331,Mistral,Attr Prompting,10,0.0,0.12452042102813721,0.8754795789718628
332,Mistral,Attr Prompting,10,0.0,0.19728699326515198,0.802713006734848
333,Mistral,Attr Prompting,8,0.020396301150321983,0.22039630115032194,0.7592073976993561
334,Mistral,Attr Prompting,4,0.11454986929893496,0.4145498692989349,0.47090026140213015
335,Mistral,Attr Prompting,8,0.0,0.019163012504577637,0.9808369874954224
336,Mistral,Attr Prompting,8,0.0,0.13967761397361755,0.8603223860263824
337,Mistral,Attr Prompting,10,0.0,0.14479967951774597,0.855200320482254
338,Mistral,Attr Prompting,10,0.0,0.05433833599090576,0.9456616640090942
339,Mistral,Attr Prompting,6,0.0,0.12308767437934875,0.8769123256206512
